,fips,ratio_living_wage_2014,ratio_living_wage_2024,ratio_living_wage_change,living_wage_increase
718,18063,0.5945799141641516,0.4547062986553432,-0.1398736155088084,0
719,18065,0.5866487824445799,0.5449623352165726,-0.041686447228007295,0
720,18067,0.8273890903704707,0.676132521974307,-0.15125656839616375,0
721,18069,0.6296442143827006,0.5423340961098398,-0.08731011827286073,0
722,18071,0.7192490667512031,0.6066257130320316,-0.11262335371917154,0
723,18073,0.6483671778076482,0.4851586489252815,-0.1632085288823667,0
724,18075,0.6057578633059668,0.5556222969726093,-0.05013556633335747,0
725,18077,0.6695838586623772,0.572599531615925,-0.09698432704645221,0
726,18079,0.6333899693279944,0.5277591224535482,-0.10563084687444624,0
727,18081,0.600009867718162,0.4652724481964697,-0.13473741952169233,0
728,18083,0.6665493659079548,0.592503022974607,-0.07404634293334778,0
729,18085,0.8486793698966771,0.593069514237856,-0.2556098556588211,0
730,18087,0.6860160029237921,0.5665487508290958,-0.11946725209469622,0
731,18089,0.7782933427415073,0.5934852763210973,-0.18480806642041003,0
732,18091,0.6682218300699351,0.5654827968923418,-0.10273903317759325,0
733,18093,0.6207679627551772,0.5604772029293645,-0.06029075982581267,0
734,18095,0.6240887555950259,0.5241055846422338,-0.09998317095279208,0
735,18097,0.8905123828577246,0.7553103732728397,-0.13520200958488493,0
736,18099,0.6423136960450497,0.5467713401149934,-0.09554235593005633,0
737,18101,1.2000502780951017,1.007203179334327,-0.19284709876077466,0
738,18103,0.6239114901242845,0.5580200793836096,-0.06589141074067484,0
739,18105,0.6630626634462836,0.5724110032362459,-0.09065166021003768,0
740,18107,0.7134374296906164,0.6384455239417072,-0.07499190574890924,0
741,18109,0.5900549528691428,0.506109121550453,-0.08394583131868982,0
742,18111,0.5837200070561305,0.4884157795867251,-0.09530422746940537,0
743,18113,0.6637970540439662,0.5683680636853196,-0.0954289903586466,0
744,18115,0.4296852528135613,0.4086009678838539,-0.021084284929707375,0
745,18117,0.5598960692386381,0.5040697674418605,-0.05582630179677761,0
746,18119,0.6641128851396447,0.6176142697881828,-0.046498615351461936,0
747,18121,0.5216751137905921,0.4818353385232366,-0.03983977526735544,0
748,18123,0.6898378190960694,0.6057621275547894,-0.08407569154128003,0
749,18125,0.929656783906476,0.7066145960458873,-0.22304218786058871,0
750,18127,0.7212788304243969,0.543900543900544,-0.1773782865238529,0
751,18129,0.9272708864894704,0.7802813543156891,-0.1469895321737813,0
752,18131,0.6688178301485438,0.6284023668639053,-0.04041546328463852,0
753,18133,0.6013445590925287,0.5305833696125382,-0.07076118947999055,0
754,18135,0.6239114901242845,0.6007471679922872,-0.02316432213199726,0
755,18137,0.7901604936183511,0.6044845122515026,-0.18567598136684849,0
756,18139,0.658307835674781,0.5498970016021973,-0.10841083407258367,0
757,18141,0.7228208959658309,0.6066411238825032,-0.11617977208332764,0
758,18143,0.5746733050791342,0.526844843897824,-0.04782846118131012,0
759,18145,0.6705992639202988,0.5882352941176471,-0.0823639698026517,0
760,18147,0.6477978412010181,0.5502364066193853,-0.0975614345816328,0
761,18149,0.5232049528339663,0.5089928057553957,-0.014212147078570547,0
762,18151,0.5712515523607197,0.516220955721175,-0.05503059663954468,0
763,18153,0.699194115586276,0.5821837736731353,-0.11701034191314064,0
764,18155,0.5551187990232913,0.4712479121927941,-0.0838708868304972,0
765,18157,0.7564329658980032,0.6107187370170337,-0.14571422888096952,0
766,18159,0.6890588939452136,0.6245783674387227,-0.06448052650649083,0
767,18161,0.5384851654704443,0.4789163454998866,-0.05956881997055774,0
768,18163,0.7397643993824446,0.6016893374286969,-0.13807506195374775,0
769,18165,0.8000473807104761,0.6709646609360076,-0.1290827197744685,0
770,18167,0.6606663039316475,0.5874913773281214,-0.07317492660352609,0
771,18169,0.614356949693591,0.5863448944943004,-0.02801205519929062,0
772,18171,0.6658865613531523,0.5711864406779661,-0.09470012067518618,0
773,18173,0.7630861017589404,0.5963350785340314,-0.16675102322490898,0
774,18175,0.5846210227837855,0.4967120713950212,-0.08790895138876426,0
775,18177,0.6449314790718101,0.5810650887573965,-0.06386639031441366,0
776,18179,0.7114415060986219,0.5442407784566644,-0.16720072764195748,0
777,18181,0.6384960812097151,0.5302858439201452,-0.10821023728956991,0
778,18183,0.681525437511032,0.6150054764512596,-0.06651996105977243,0
779,19001,0.6222450991231324,0.5965444781695074,-0.02570062095362502,0
780,19003,0.6289876930764791,0.5578947368421052,-0.07109295623437384,0
781,19005,0.576010169157327,0.5210551218358173,-0.05495504732150969,0
782,19007,0.6058702280935764,0.5517541677034088,-0.054116060390167586,0
783,19009,0.6203186437078906,0.5764218009478673,-0.04389684276002326,0
784,19011,0.6461091807980667,0.6012220428867882,-0.04488713791127852,0
785,19013,0.7720319656992833,0.6799857718757409,-0.0920461938235424,0
786,19015,0.6787085230235873,0.6205122067975107,-0.05819631622607657,0
787,19017,0.6989017959766903,0.5915047975661128,-0.10739699841057748,0
788,19019,0.6367573516252861,0.5607367684775006,-0.07602058314778548,0
789,19021,0.6559580688898656,0.6099858690532265,-0.04597219983663914,0
790,19023,0.632840603906963,0.6004930734914299,-0.032347530415533066,0
791,19025,0.5894953570640202,0.5612864077669902,-0.028208949297029995,0
792,19027,0.6482522472288981,0.5885907662557409,-0.059661480973157155,0
793,19029,0.6251347822459953,0.5736906211936662,-0.051444161052329074,0
794,19031,0.6333381954715634,0.5435032139577594,-0.08983498151380409,0
795,19033,0.7094778232777258,0.6373613121080559,-0.07211651116966988,0
796,19035,0.6453625641060352,0.5959695256819858,-0.04939303842404941,0
797,19037,0.6819652169956313,0.6156156156156156,-0.06634960138001567,0
798,19039,0.6190101079541414,0.5731154580152671,-0.045894649938874266,0
799,19041,0.6964136326099455,0.6334646638758926,-0.06294896873405287,0
800,19043,0.632840603906963,0.5793613524301479,-0.05347925147681509,0
801,19045,0.6703699640223745,0.6158892128279884,-0.05448075119438611,0
802,19047,0.6819652169956313,0.6134342706080269,-0.06853094638760437,0
803,19049,0.8724302207085702,0.768425460636516,-0.10400476007205428,0
804,19051,0.6073817492080327,0.546699595868882,-0.060682153339150724,0
805,19053,0.5297752391915215,0.4987937273823884,-0.030981511809133055,0
806,19055,0.7137517313471226,0.5995554515676181,-0.11419627977950442,0
807,19057,0.6926640244611487,0.6015662078785002,-0.09109781658264848,0
808,19059,0.6347744282773451,0.5157543698252071,-0.11902005845213803,0
809,19061,0.7424278732587307,0.6555090655509065,-0.08691880770782423,0
810,19063,0.6405464255679305,0.5558894230769231,-0.08465700249100738,0
811,19065,0.5962379510173669,0.5620062245630835,-0.03423172645428341,0
812,19067,0.6800387615803893,0.6429440389294404,-0.03709472265094893,0
813,19069,0.7166414144699854,0.6089438629876308,-0.1076975514823546,0
814,19071,0.7002665434404293,0.5328811220970338,-0.1673854213433955,0
815,19073,0.6896710386565988,0.6196172248803827,-0.07005381377621611,0
816,19075,0.704536955524376,0.6626363205310574,-0.04190063499331864,0
817,19077,0.6197889692950468,0.5782048433681405,-0.0415841259269063,0
818,19079,0.6475602915709483,0.5944872693295958,-0.05307302224135246,0
819,19081,0.7570969781900652,0.6654343807763401,-0.09166259741372507,0
820,19083,0.6694432567965589,0.6224563083552789,-0.04698694844128004,0
821,19085,0.5748698307589408,0.5429889714157101,-0.031880859343230705,0
822,19087,0.7053637712727255,0.6176470588235294,-0.0877167124491961,0
823,19089,0.6212818714155115,0.5519171231245534,-0.06936474829095807,0
824,19091,0.6617374351355914,0.6152912621359223,-0.04644617299966902,0
825,19093,0.7339795132071625,0.6947103877453327,-0.03926912546182981,0
826,19095,0.6838916724108731,0.5631101813110181,-0.12078149109985503,0
827,19097,0.5683043474963594,0.5284256559766765,-0.03987869151968293,0
828,19099,0.6475707680280768,0.5661712668082095,-0.08139950121986728,0
829,19101,0.6610577973114324,0.6133873272987137,-0.047670470012718735,0
830,19103,0.8093186663162748,0.7029298205768794,-0.10638884573939544,0
831,19105,0.6451239827514674,0.5771997122992087,-0.06792427045225868,0
832,19107,0.6260980099536163,0.5428061831153389,-0.0832918268382774,0
833,19109,0.7185678698852273,0.6031613976705491,-0.11540647221467815,0
834,19111,0.7706219160979573,0.6725609756097561,-0.09806094048820113,0
835,19113,0.8793437060853188,0.7584597432905484,-0.12088396279477032,0
836,19115,0.6332599659517677,0.5995475113122172,-0.033712454639550526,0
837,19117,0.6687784940124263,0.5781546489563568,-0.09062384505606946,0
838,19119,0.611649594339302,0.5439235320892126,-0.06772606225008937,0
839,19121,0.5879816174983802,0.5315047367261512,-0.05647688077222901,0
840,19123,0.6540061910424578,0.6472943460325163,-0.006711845009941486,0
841,19125,0.7671635833962568,0.7122872464443927,-0.05487633695186411,0
842,19127,0.7249142947741279,0.6384248210023866,-0.08648947377174132,0
843,19129,0.6798854218897079,0.5972253552898715,-0.08266006659983638,0
844,19131,0.7118252759318806,0.616234846684098,-0.0955904292477826,0
845,19133,0.5788998522801898,0.525591963645061,-0.05330788863512881,0
846,19135,0.7929440473912741,0.7741545893719807,-0.018789458019293437,0
847,19137,0.6530683857670028,0.5974842767295597,-0.05558410903744304,0
848,19139,0.8157112057853098,0.7120400558919423,-0.10367114989336745,0
849,19141,0.6251347822459953,0.5679599804782821,-0.05717480176771317,0
850,19143,0.6617374351355914,0.563190039934226,-0.09854739520136535,0
851,19145,0.6617374351355914,0.5907429963459196,-0.07099443878967171,0
852,19147,0.6068334558011973,0.5584129316678913,-0.048420524133306,0
853,19149,0.7493911565290976,0.6606277405954305,-0.0887634159336671,0
854,19151,0.6973768603175664,0.610563041385948,-0.08681381893161844,0
855,19153,0.8969673206659987,0.7734530938123751,-0.12351422685362357,0
856,19155,0.654536830927109,0.6157775255391601,-0.03875930538794892,0
857,19157,0.7298879950015356,0.6644279203645959,-0.0654600746369397,0
858,19159,0.6097231389240602,0.5260355029585799,-0.08368763596548023,0
859,19161,0.6222450991231324,0.5800477897252091,-0.04219730939792332,0
860,19163,0.7330553075175475,0.6886858749121575,-0.04436943260539006,0
861,19165,0.6511419303517609,0.5742690058479533,-0.07687292450380767,0
862,19167,0.6776111145124016,0.6148199128240421,-0.0627912016883595,0
863,19169,0.7801909579972336,0.707735715965201,-0.07245524203203257,0
864,19171,0.6078917691063779,0.5495664401218654,-0.05832532898451248,0
865,19173,0.5846792185259155,0.5920267366913344,0.007347518165418898,1
866,19175,0.6463257918136561,0.5766003356509231,-0.06972545616273307,0
867,19177,0.5943114956021249,0.5331895518811407,-0.06112194372098423,0
868,19179,0.6888034679748714,0.6149120693808722,-0.07389139859399918,0
869,19181,0.6161538433754277,0.5502793296089385,-0.06587451376648912,0
870,19183,0.5881587472704635,0.5506373937677054,-0.03752135350275809,0
871,19185,0.6338038316145839,0.5858145727426772,-0.04798925887190664,0
872,19187,0.7465014734062347,0.6822161080540271,-0.06428536535220764,0
873,19189,0.612612822046923,0.5435305435305436,-0.06908227851637938,0
874,19191,0.6607742074279704,0.5775519738378884,-0.08322223359008207,0
875,19193,0.6708594451646929,0.6126252038201724,-0.05823424134452049,0
876,19195,0.5798630799878107,0.5235694183864916,-0.0562936616013191,0
877,19197,0.7253104638385739,0.6845817120622568,-0.040728751776317074,0
878,20001,0.5872656497317021,0.5932203389830508,0.005954689251348677,1
879,20003,0.5724107007502932,0.6026080084299262,0.030197307679633023,1
880,20005,0.6609630756059353,0.6597406034939121,-0.0012224721120231985,0
881,20007,0.6021205987131112,0.551272166538165,-0.05084843217494617,0
882,20009,0.7169988708360073,0.6240042485395646,-0.09299462229644273,0
883,20011,0.6110335681019565,0.5436790709949855,-0.06735449710697106,0
884,20013,0.64965643545362,0.6379627198739826,-0.011693715579637387,0
885,20015,0.6352604198553765,0.5681818181818181,-0.06707860167355839,0
886,20017,0.5050682653679057,0.5472214975215237,0.04215323215361799,1
887,20019,0.5069031687908367,0.4470542434466649,-0.059848925344171855,0
888,20021,0.6645113844350289,0.7186181434599155,0.0541067590248866,1
889,20023,0.5585460817009781,0.4605419538863798,-0.09800412781459827,0
890,20025,0.6168456986821315,0.5713957231547482,-0.04544997552738328,0
891,20027,0.5419799008516129,0.5078947368421053,-0.03408516400950756,0
892,20029,0.5238845340776904,0.5256578947368421,0.0017733606591516793,1
893,20031,1.091343585167514,0.8419421487603306,-0.24940143640718337,0
894,20033,0.4763486973371817,0.5118465104300799,0.03549781309289818,1
895,20035,0.6536177551819957,0.6278205468542606,-0.025797208327735133,0
896,20037,0.5973508768824906,0.579487863430248,-0.017863013452242504,0
897,20039,0.486251996658121,0.4851237493417589,-0.0011282473163621298,0
898,20041,0.5804408703363458,0.5680308264682434,-0.012410043868102405,0
899,20043,0.6044069386976554,0.6237153134635148,0.01930837476585945,1
900,20045,0.639014645115983,0.596467079605414,-0.04254756551056904,0
901,20047,0.6417337959968685,0.5917082130674364,-0.050025582929432155,0
902,20049,0.4436678095780819,0.4485332634887376,0.004865453910655737,1
903,20051,0.6863454449227635,0.5433477425552354,-0.14299770236752807,0
904,20053,0.6853083130090015,0.6204521829521831,-0.06485613005681845,0
905,20055,0.6716788743517237,0.622791519434629,-0.04888735491709473,0
906,20057,0.6411543436909222,0.6553460743801653,0.014191730689243176,1
907,20059,0.6547634093859754,0.6229086229086229,-0.031854786477352515,0
908,20061,0.6592206143511624,0.5843690248565965,-0.07485158949456594,0
909,20063,0.5496331123121327,0.546057667772391,-0.00357544453974179,0
910,20065,0.6843179830769076,0.5616883116883117,-0.12262967138859593,0
911,20067,0.8071188946565553,0.6341623036649214,-0.17295659099163385,0
912,20069,0.6169755476945201,0.6201935003721161,0.0032179526775959477,1
913,20071,0.5690403541279304,0.5514705882352942,-0.017569765892636258,0
914,20073,0.5436911327195691,0.4846537250786988,-0.05903740764087034,0
915,20075,0.6545975736515807,0.552555795536357,-0.10204177811522364,0
916,20077,0.6298498368117413,0.5958005249343832,-0.03404931187735816,0
917,20079,0.6468106093072925,0.5418429713211096,-0.10496763798618292,0
918,20081,0.6692292061948654,0.6202386998476384,-0.048990506347227014,0
919,20083,0.6050915885093929,0.4964668615984405,-0.10862472691095243,0
920,20085,0.5634882089582547,0.5739500128832775,0.010461803925022828,1
921,20087,0.6289876930764791,0.5655850091407678,-0.06340268393571125,0
922,20089,0.5060585952999996,0.455909209496478,-0.05014938580352163,0
923,20091,0.9344985430270388,0.7178365480214755,-0.21666199500556338,0
924,20093,0.6308401667438353,0.5305651672433679,-0.10027499950046737,0
925,20095,0.6437144558610564,0.5790603687799949,-0.06465408708106146,0
926,20097,0.5288361837381601,0.4929851909586905,-0.035850992779469626,0
927,20099,0.6268788470154595,0.6142933618843682,-0.012585485131091256,0
928,20101,0.6823373232127197,0.5768740438551759,-0.10546327935754374,0
929,20103,0.756851295243681,0.6457669549385526,-0.11108434030512837,0
930,20105,0.5209135442814087,0.565178342314601,0.044264798033192276,1
931,20107,0.7226171902020964,0.6149012567324954,-0.10771593346960096,0
932,20109,0.5575557517688842,0.5359897172236504,-0.02156603454523376,0
933,20111,0.6011302687810173,0.6217651865976572,0.020634917816639953,1
934,20113,0.7759950359464138,0.7375877306992462,-0.03840730524716762,0
935,20115,0.5436911327195691,0.5127371978164804,-0.03095393490308873,0
936,20117,0.6645113844350289,0.6197534102833159,-0.04475797415171301,0
937,20119,0.7001632619904106,0.6472243540547454,-0.052938907935665136,0
938,20121,0.5967837230222178,0.5777852499439587,-0.01899847307825908,0
939,20123,0.6229175272870837,0.5982849604221636,-0.024632566864920102,0
940,20125,0.6595597347745593,0.5995688493667475,-0.059990885407811834,0
941,20127,0.5288361837381601,0.4963898916967509,-0.0324462920414092,0
942,20129,0.6704533640275925,0.543054110301769,-0.1273992537258235,0
943,20131,0.6853083130090015,0.6270732329675938,-0.05823508004140776,0
944,20133,0.6387628062005867,0.5933670751198722,-0.045395731080714485,0
945,20135,0.7308634898853225,0.5934887256143907,-0.13737476427093176,0
946,20137,0.6377724762684928,0.534831725111791,-0.10294075115670176,0
947,20139,0.4787241706876112,0.4886036154047681,0.009879444717156904,1
948,20141,0.5417104728553812,0.5145919421487604,-0.027118530706620847,0
949,20143,0.5236749186168649,0.4793398841017889,-0.04433503451507598,0
950,20145,0.6607574302698672,0.646909285523147,-0.013848144746720248,0
951,20147,0.6229175272870837,0.5665722379603401,-0.05634528932674365,0
952,20149,0.6536917919515721,0.5843772157882297,-0.06931457616334247,0
953,20151,0.6833573481952514,0.6078278900984967,-0.07552945809675471,0
954,20153,0.6090529082377687,0.6038894575230298,-0.005163450714738893,0
955,20155,0.6384510081709921,0.6302465897166841,-0.008204418454307971,0
956,20157,0.5060585952999996,0.5096706743335077,0.00361207903350802,1
957,20159,0.6536177551819957,0.6275826446280992,-0.026035110553896512,0
958,20161,0.647201235152053,0.599119466920514,-0.04808176823153898,0
959,20163,0.6377724762684928,0.5634357762017337,-0.07433670006675908,0
960,20165,0.6189562075587081,0.5034270857953203,-0.11552912176338781,0
961,20167,0.6684727041634047,0.5494505494505495,-0.11902215471285515,0
962,20169,0.6530769732354215,0.64026792750197,-0.01280904573345143,0
963,20171,0.6835028997818936,0.5874093142990874,-0.09609358548280622,0
964,20173,0.8393137668392248,0.7030873130728412,-0.13622645376638354,0
965,20175,0.686800865772375,0.5932103146439555,-0.09359055112841952,0
966,20177,0.7705821660967584,0.6892439780586692,-0.08133818803808923,0
967,20179,0.6773856735522501,0.5872695125031573,-0.09011616104909281,0
968,20181,0.5550558177829993,0.5718691338160365,0.016813316033037262,1
969,20183,0.5139812347567512,0.5235126006755001,0.009531365918748924,1
970,20185,0.5407201429232873,0.5460883036405888,0.005368160717301507,1
971,20187,0.6724340238917804,0.6476102455769739,-0.024823778314806533,0
972,20189,0.7892036028022846,0.6415647298674821,-0.1476388729348025,0
973,20191,0.6100611965517065,0.5432258064516129,-0.06683539010009365,0
974,20193,0.6189562075587081,0.5999479437792815,-0.01900826377942655,0
975,20195,0.6248981871512717,0.5478821362799264,-0.07701605087134522,0
976,20197,0.4979887248400301,0.5087696672685065,0.010780942428476381,1
977,20199,0.6308401667438353,0.4783528240855934,-0.15248734265824188,0
978,20201,0.4872423265902149,0.4883870967741936,0.0011447701839787383,1
979,20203,0.64965643545362,0.5772251308900523,-0.07243130456356761,0
980,20205,0.6526274252499017,0.6187002652519894,-0.03392715999791229,0
981,20207,0.4753583674050877,0.4807440398218495,0.0053856724167618,1
982,20209,0.8466001652175649,0.756618173145719,-0.08998199207184587,0
983,21001,0.5147916970729735,0.5608524957936063,0.046060798720632845,1
984,21003,0.5792027369134645,0.5622391357721582,-0.01696360114130624,0
985,21005,0.5977844666146027,0.5874282863556997,-0.010356180258903058,0
986,21007,0.9909480153026096,0.7778902099671136,-0.213057805335496,0
987,21009,0.5943804438646832,0.6622383252818036,0.06785788141712035,1
988,21011,0.5577923792747829,0.6021080368906456,0.04431565761586276,1
989,21013,0.5565315644032145,0.5964912280701754,0.03995966366696091,1
990,21015,0.7343082312113054,0.5953128269512451,-0.1389954042600603,0
991,21017,0.6507052154420682,0.6266846361185984,-0.024020579323469793,0
992,21019,0.8028643218900353,0.7708446128857608,-0.03201970900427453,0
993,21021,0.6506862676993105,0.6294014084507042,-0.021284859248606236,0
994,21023,0.5850018013217296,0.576923076923077,-0.008078724398652648,0
995,21025,0.5991989843407943,0.6105132450331126,0.011314260692318223,1
996,21027,0.5481835909371663,0.5186006405518601,-0.029582950385306228,0
997,21029,0.564337656815161,0.5937204910292728,0.029382834214111808,1
998,21031,0.5862132478380526,0.5680661577608143,-0.01814709007723836,0
999,21033,0.5454009331151503,0.5520587463939155,0.0066578132787652455,1
1000,21035,0.5596894120439294,0.5870311674590597,0.027341755415130287,1
1001,21037,0.6522333516228837,0.6091370558375634,-0.04309629578532026,0
1002,21039,0.4949690689215788,0.5790085205267236,0.08403945160514475,1
1003,21041,0.8813066464212871,0.842326139088729,-0.03898050733255809,0
1004,21043,0.5379805122564407,0.5233167408959916,-0.014663771360449163,0
1005,21045,0.5138641444656348,0.586655357647724,0.07279121318208925,1
1006,21047,0.6590292484852278,0.7030838165524513,0.04405456806722352,1
1007,21049,0.639350627790059,0.6559677813033927,0.016617153513333704,1
1008,21051,0.600126536948133,0.6101813110181311,0.010054774069998107,1
1009,21053,0.5064437236069252,0.5513979101948603,0.04495418658793504,1
1010,21055,0.5008784079628931,0.5179257362355953,0.017047328272702278,1
1011,21057,0.5658070904766014,0.6507136859781697,0.08490659550156832,1
1012,21059,0.6538437640876603,0.6473102061337356,-0.00653355795392474,0
1013,21061,0.5289550912771768,0.5025836614173229,-0.026371429859853857,0
1014,21063,0.5011273358191756,0.6058981233243967,0.10477078750522117,1
1015,21065,0.5528213539738598,0.5324845311756305,-0.020336822798229237,0
1016,21067,0.7485293552132247,0.7384468794664126,-0.010082475746812092,0
1017,21069,0.5435458279004729,0.5797675647120971,0.03622173681162422,1
1018,21071,0.6594899038178093,0.6135629709364909,-0.04592693288131833,0
1019,21073,0.7005389043784463,0.7447219361483006,0.044183031769854275,1
1020,21075,0.5750826165499884,0.5618756936736959,-0.013206922876292437,0
1021,21077,0.7613754787351467,0.7482880494808923,-0.013087429254254324,0
1022,21079,0.5591053021984101,0.5408234473133287,-0.018281854885081494,0
1023,21081,0.5810668678096343,0.5582146037399821,-0.02285226406965224,0
1024,21083,0.5964163265187782,0.6501757231684239,0.053759396649645685,1
1025,21085,0.5630244326545853,0.5352628918099089,-0.027761540844676413,0
1026,21087,0.5092263814289413,0.572829131652661,0.06360275022371975,1
1027,21089,0.6394015071970135,0.6073595357425482,-0.0320419714544653,0
1028,21091,1.1203603891529603,0.9438339438339438,-0.1765264453190165,0
1029,21093,0.6849878620154841,0.6746730382293763,-0.010314823786107818,0
1030,21095,0.6576347986031318,0.6193856853086063,-0.038249113294525516,0
1031,21097,0.6622725616398253,0.5794939126283123,-0.082778649011513,0
1032,21099,0.5815754848013592,0.6439199589533094,0.06234447415195021,1
1033,21101,0.646682054116475,0.7111611876988335,0.06447913358235857,1
1034,21103,0.593345667212202,0.5626763875823142,-0.030669279629887858,0
1035,21105,0.5008784079628931,0.5120248254460822,0.01114641748318912,1
1036,21107,0.7253929284487114,0.6910569105691057,-0.03433601787960572,0
1037,21109,0.5676621956912788,0.5485560588901472,-0.0191061368011316,0
1038,21111,0.8306839340970829,0.7465693748638641,-0.08411455923321876,0
1039,21113,0.6148945928472698,0.6168368558537164,0.0019422630064466206,1
1040,21115,0.5713724061206336,0.5583378451543043,-0.013034560966329267,0
1041,21117,0.8111442886983385,0.777353403729499,-0.03379088496883953,0
1042,21119,0.5991989843407943,0.537151287553648,-0.06204769678714628,0
1043,21121,0.5296325387903925,0.5898558914947726,0.06022335270438006,1
1044,21123,0.485946886403655,0.5352812803103782,0.04933439390672323,1
1045,21125,0.6105608468737476,0.6473523703909065,0.036791523517158975,1
1046,21127,0.602909194770149,0.5858310626702997,-0.01707813209984932,0
1047,21129,0.5472560383298276,0.5907054871220605,0.04344944879223289,1
1048,21131,0.6084745104141812,0.5638240815231966,-0.044650428890984584,0
1049,21133,0.6314664720937092,0.6007330980179203,-0.03073337407578891,0
1050,21135,0.51015393403628,0.5429155313351499,0.03276159729886996,1
1051,21137,0.5565315644032145,0.5169511901899495,-0.03958037421326499,0
1052,21139,0.7541002697663557,0.7646755921730174,0.010575322406661702,1
1053,21141,0.7002322892545254,0.7228761514841352,0.02264386222960979,1
1054,21143,0.4767620401720871,0.583836263447914,0.10707422327582683,1
1055,21145,0.706062960922909,0.747638326585695,0.04157536566278597,1
1056,21147,0.5815754848013592,0.6504475887958417,0.06887210399448251,1
1057,21149,0.5556771383499813,0.5377094972067039,-0.017967641143277424,0
1058,21151,0.6374624780334468,0.6388888888888888,0.0014264108554420396,1
1059,21153,0.5240672231463603,0.5235457063711911,-0.0005215167751692062,0
1060,21155,0.6206196523665221,0.6133876304403156,-0.007232021926206422,0
1061,21157,0.8200918000783749,0.7752187339166238,-0.04487306616175113,0
1062,21159,0.7494625067296622,0.6698692287163064,-0.0795932780133558,0
1063,21161,0.7189162058732764,0.649420641336567,-0.06949556453670946,0
1064,21163,0.5913269364004815,0.6711369570377403,0.07981002063725884,1
1065,21165,0.5463284857224889,0.528169014084507,-0.018159471637981928,0
1066,21167,0.7982185275574081,0.6846597739841307,-0.11355875357327738,0
1067,21169,0.5750826165499884,0.5445607763023493,-0.030521840247639043,0
1068,21171,0.51015393403628,0.5987750847015898,0.08862115066530984,1
1069,21173,0.6317965741546623,0.6433623503808488,0.011565776226186486,1
1070,21175,0.563951985261924,0.6137038036147828,0.0497518183528588,1
1071,21177,0.7494625067296622,0.688795591708213,-0.060666915021449164,0
1072,21179,0.6500039682225199,0.6659335288367546,0.015929560614234672,1
1073,21181,0.4888202240674901,0.4163705283108268,-0.07244969575666327,0
1074,21183,0.5667346430839402,0.5413286004056795,-0.025406042678260632,0
1075,21185,0.6539987798605604,0.731421557688016,0.07742277782745555,1
1076,21187,0.6384197967214423,0.5527580682078279,-0.08566172851361442,0
1077,21189,0.4693416193133776,0.5326859956236324,0.0633443763102548,1
1078,21191,0.6714423659946419,0.5824432576769025,-0.08899910831773938,0
1079,21193,0.6650552194618413,0.6699785177228785,0.004923298261037212,1
1080,21195,0.7159821506252182,0.654039070749736,-0.0619430798754822,0
1081,21197,0.5129365918582961,0.4747847478474785,-0.038151844010817615,0
1082,21199,0.582807931969061,0.6363636363636364,0.053555704394575354,1
1083,21201,0.4622190604187148,0.4887714663143989,0.026552405895684084,1
1084,21203,0.5268498809683764,0.5642434488588334,0.037393567890457,1
1085,21205,0.5569515882254056,0.6403269754768393,0.08337538725143367,1
1086,21207,0.5203570127170056,0.5904735062006765,0.07011649348367088,1
1087,21209,0.8664423808302438,0.7511356262167425,-0.11530675461350137,0
1088,21211,0.6354117238002214,0.6311084624553039,-0.004303261344917431,0
1089,21213,0.6117133150381961,0.6235997012696041,0.01188638623140792,1
1090,21215,0.5397247995085808,0.5072214580467675,-0.03250334146181322,0
1091,21217,0.5556040117958758,0.6019949423995504,0.04639093060367461,1
1092,21219,0.5037527367652306,0.5975292587776333,0.09377652201240272,1
1093,21221,0.5082938352678619,0.499872643912379,-0.00842119135548286,0
1094,21223,0.7058615863279973,0.7300829354109073,0.02422134908290996,1
1095,21225,0.7902748214525647,0.7448022312373226,-0.04547259021524208,0
1096,21227,0.660300358874719,0.6673755316487365,0.00707517277401748,1
1097,21229,0.622811382975296,0.6012889105058365,-0.021522472469459486,0
1098,21231,0.5407631700784568,0.5389221556886228,-0.0018410143898339726,0
1099,21233,0.8774647665424016,0.6377873200303106,-0.239677446512091,0
1100,21235,0.6047642999848265,0.6237803178143295,0.019016017829503018,1
1101,21237,0.4693416193133776,0.5279024116657319,0.05856079235235434,1
1102,21239,0.6673003820103894,0.6117405978784958,-0.055559784131893664,0
1103,22001,0.6543740208804256,0.5126537369914853,-0.1417202838889403,0
1104,22003,0.6553685102738609,0.5746573695599904,-0.08071114071387053,0
1105,22005,0.8962938886474625,0.7574594120228171,-0.13883447662464543,0
1106,22007,0.7686578973505466,0.6380027739251041,-0.1306551234254425,0
1107,22009,0.5681435659366655,0.4987745098039216,-0.06936905613274391,0
1108,22011,0.7399001087158611,0.5661263800798685,-0.1737737286359926,0
1109,22013,0.7200103208471552,0.6218655967903711,-0.0981447240567841,0
1110,22015,0.6411682027533752,0.5732738911751257,-0.06789431157824943,0
1111,22017,0.7589531762962174,0.669718140207179,-0.08923503608903838,0
1112,22019,0.8181440379903192,0.6756602914389799,-0.14248374655133933,0
1113,22021,0.5797873163727782,0.4845335911068149,-0.09525372526596337,0
1114,22023,1.269501085662098,1.2091891891891893,-0.0603118964729088,0
1115,22025,0.5549250815368959,0.4504938569019514,-0.10443122463494453,0
1116,22027,0.7186714113950549,0.587062757201646,-0.13160865419340884,0
